Wavelength	Counts
712.2714	239.5392
712.6114	270.5513
712.9513	245.97568
713.2911	252.41215
713.6309	271.72157
713.9706	264.69996
714.3103	265.28509
714.65	269.96617
714.9896	272.3067
715.3291	275.81751
715.6686	273.47697
716.0081	258.26349
716.3475	271.72157
716.6868	257.09322
717.0261	274.64724
717.3654	273.47697
717.7046	274.0621
718.0437	280.49858
718.3828	276.40264
718.7219	268.7959
719.0609	273.47697
719.3998	310.92554
719.7387	237.7838
720.0776	270.5513
720.4164	267.0405
720.7552	251.82701
721.0939	226.66626
721.4325	249.48648
721.7711	281.66884
722.1097	271.13643
722.4482	252.41215
722.7867	268.7959
723.1251	272.3067
723.4635	266.45536
723.8018	245.97568
724.14	265.87023
724.4783	255.33782
724.8164	257.67835
725.1546	257.09322
725.4926	255.33782
725.8306	278.74318
726.1686	277.57291
726.5065	260.60402
726.8444	261.77429
727.1822	279.32831
727.52	280.49858
727.8577	313.26608
728.1954	274.64724
728.533	272.3067
728.8706	281.08371
729.2081	233.10273
729.5456	262.35943
729.883	291.03099
730.2204	253.58242
730.5578	317.36201
730.895	281.66884
731.2323	265.87023
731.5695	272.89184
731.9066	271.72157
732.2437	249.48648
732.5807	274.0621
732.9177	269.38103
733.2546	261.77429
733.5915	269.96617
733.9283	282.83911
734.2651	255.92295
734.6019	268.7959
734.9386	287.52018
735.2752	264.69996
735.6118	239.5392
735.9483	268.21076
736.2848	257.09322
736.6213	323.79849
736.9576	295.71206
737.294	251.24188
737.6303	244.22027
737.9665	226.66626
738.3027	277.57291
738.6389	238.95407
738.975	282.83911
739.311	261.77429
739.647	289.86072
739.9829	285.17965
740.3188	209.69737
740.6547	269.38103
740.9905	275.81751
741.3262	269.96617
741.6619	264.69996
741.9976	271.13643
742.3332	261.18916
742.6687	282.25398
743.0042	278.15804
743.3397	261.77429
743.6751	248.31621
744.0104	263.52969
744.3457	299.22286
744.681	246.56081
745.0162	227.83652
745.3513	257.09322
745.6864	307.99987
746.0215	241.87974
746.3565	277.57291
746.6914	286.93505
747.0263	263.52969
747.3612	240.12434
747.696	279.32831
748.0307	280.49858
748.3654	261.77429
748.7001	247.73108
749.0347	248.90134
749.3692	288.69045
749.7037	273.47697
750.0382	310.92554
750.3726	271.13643
750.707	297.46746
751.0413	275.81751
751.3755	269.96617
751.7097	255.33782
752.0439	285.17965
752.378	274.64724
752.712	259.43376
753.046	255.33782
753.38	246.56081
753.7139	272.89184
754.0478	292.78639
754.3816	255.33782
754.7153	272.3067
755.049	257.09322
755.3827	272.3067
755.7163	232.51759
756.0498	294.54179
756.3833	261.77429
756.7168	278.15804
757.0502	248.31621
757.3836	260.01889
757.7169	268.7959
758.0501	254.16755
758.3833	271.13643
758.7165	264.69996
759.0496	260.01889
759.3827	233.68786
759.7157	286.34992
760.0486	254.16755
760.3815	267.0405
760.7144	246.56081
761.0472	260.60402
761.3799	268.21076
761.7126	242.46487
762.0453	251.24188
762.3779	263.52969
762.7105	285.76478
763.043	251.24188
763.3754	299.22286
763.7078	292.20126
764.0402	283.42425
764.3725	287.52018
764.7047	269.38103
765.037	257.09322
765.3691	261.77429
765.7012	258.26349
766.0333	264.69996
766.3653	270.5513
766.6972	257.09322
767.0291	264.69996
767.361	267.62563
767.6928	288.10532
768.0245	259.43376
768.3562	271.13643
768.6879	305.0742
769.0195	254.75268
769.3511	276.98777
769.6826	265.87023
770.014	272.89184
770.3454	266.45536
770.6768	281.08371
771.0081	257.09322
771.3393	255.92295
771.6705	261.77429
772.0017	264.69996
772.3328	273.47697
772.6638	259.43376
772.9948	296.88233
773.3258	260.01889
773.6567	277.57291
773.9875	277.57291
774.3183	333.16063
774.6491	278.15804
774.9797	271.13643
775.3104	243.63514
775.641	250.65675
775.9715	262.94456
776.302	273.47697
776.6325	303.90393
776.9629	251.82701
777.2932	263.52969
777.6235	286.93505
777.9538	259.43376
778.2839	279.91344
778.6141	252.41215
778.9442	281.08371
779.2742	276.98777
779.6042	275.23237
779.9342	271.72157
780.264	278.74318
780.5939	286.93505
780.9237	258.84862
781.2534	293.37152
781.5831	272.89184
781.9127	275.81751
782.2423	291.03099
782.5719	248.90134
782.9014	236.0284
783.2308	269.96617
783.5602	287.52018
783.8895	252.41215
784.2188	255.33782
784.548	284.59451
784.8772	289.86072
785.2063	291.03099
785.5354	255.92295
785.8645	254.75268
786.1934	307.41474
786.5224	257.09322
786.8512	279.32831
787.1801	268.21076
787.5088	290.44585
787.8376	295.71206
788.1663	291.61612
788.4949	255.92295
788.8235	270.5513
789.152	270.5513
789.4805	245.97568
789.8089	277.57291
790.1372	250.07161
790.4656	252.41215
790.7938	286.93505
791.1221	268.21076
791.4502	283.42425
791.7783	269.96617
792.1064	293.95666
792.4344	271.13643
792.7624	287.52018
793.0903	254.16755
793.4182	255.33782
793.746	261.77429
794.0738	262.35943
794.4015	226.08112
794.7291	269.96617
795.0567	251.24188
795.3843	249.48648
795.7118	233.68786
796.0393	268.21076
796.3667	275.81751
796.694	261.77429
797.0213	254.16755
797.3486	272.3067
797.6758	298.63773
798.0029	281.66884
798.3301	243.63514
798.6571	260.60402
798.9841	269.96617
799.3111	282.83911
799.638	241.87974
799.9648	260.60402
800.2916	248.90134
800.6183	261.18916
800.945	265.28509
801.2717	241.87974
801.5983	251.24188
801.9248	278.74318
802.2513	254.16755
802.5777	267.0405
802.9041	294.54179
803.2305	271.13643
803.5568	240.12434
803.883	240.70947
804.2092	266.45536
804.5353	249.48648
804.8614	284.00938
805.1874	302.14853
805.5134	291.61612
805.8393	275.23237
806.1652	267.0405
806.491	256.50809
806.8168	260.01889
807.1425	261.77429
807.4682	251.82701
807.7938	236.61353
808.1194	259.43376
808.4449	243.63514
808.7704	255.33782
809.0958	281.08371
809.4212	245.97568
809.7465	254.16755
810.0718	259.43376
810.397	261.77429
810.7221	259.43376
811.0473	255.92295
811.3723	299.22286
811.6973	235.44326
812.0223	269.38103
812.3472	279.32831
812.672	275.23237
812.9968	254.75268
813.3216	281.66884
813.6463	264.11483
813.9709	254.75268
814.2955	291.61612
814.6201	256.50809
814.9446	286.34992
815.269	267.62563
815.5934	265.87023
815.9178	264.11483
816.2421	262.94456
816.5663	271.13643
816.8905	257.67835
817.2146	248.90134
817.5387	271.72157
817.8627	275.81751
818.1867	264.11483
818.5107	266.45536
818.8345	270.5513
819.1584	240.70947
819.4822	283.42425
819.8059	264.11483
820.1296	252.99728
820.4532	277.57291
820.7767	261.77429
821.1003	269.38103
821.4237	257.67835
821.7472	231.34733
822.0705	258.26349
822.3938	248.31621
822.7171	281.66884
823.0403	266.45536
823.3635	292.20126
823.6866	257.09322
824.0096	252.41215
824.3326	255.92295
824.6556	289.86072
824.9785	271.13643
825.3014	268.7959
825.6242	260.60402
825.9469	256.50809
826.2696	219.64465
826.5922	301.5634
826.9148	269.38103
827.2374	261.77429
827.5599	250.07161
827.8823	274.0621
828.2047	250.65675
828.527	268.21076
828.8493	268.7959
829.1716	274.0621
829.4937	296.88233
829.8159	301.5634
830.1379	279.32831
830.46	246.56081
830.7819	257.67835
831.1039	235.44326
831.4257	288.69045
831.7476	271.13643
832.0693	251.24188
832.391	303.3188
832.7127	250.65675
833.0343	257.67835
833.3559	260.60402
833.6774	264.11483
833.9988	255.33782
834.3202	255.33782
834.6416	292.78639
834.9629	292.78639
835.2842	273.47697
835.6054	284.59451
835.9265	277.57291
836.2476	245.97568
836.5686	252.41215
836.8896	253.58242
837.2106	241.87974
837.5315	293.95666
837.8523	264.11483
838.1731	252.99728
838.4938	264.11483
838.8145	282.25398
839.1351	276.40264
839.4557	265.87023
839.7762	268.21076
840.0967	261.77429
840.4171	292.78639
840.7375	269.38103
841.0578	266.45536
841.3781	250.65675
841.6983	237.7838
842.0185	252.99728
842.3386	257.67835
842.6586	268.7959
842.9786	267.62563
843.2986	233.10273
843.6185	281.08371
843.9383	273.47697
844.2581	241.87974
844.5779	284.00938
844.8976	266.45536
845.2172	274.64724
845.5368	251.82701
845.8563	281.08371
846.1758	281.08371
846.4953	258.84862
846.8147	278.15804
847.134	245.97568
847.4533	288.69045
847.7725	244.80541
848.0917	252.41215
848.4108	256.50809
848.7299	255.92295
849.0489	249.48648
849.3678	217.88925
849.6868	265.28509
850.0056	272.89184
850.3244	261.77429
850.6432	272.3067
850.9619	237.19867
851.2805	263.52969
851.5991	268.21076
851.9177	265.87023
852.2362	304.48907
852.5546	295.71206
852.873	257.09322
853.1914	267.62563
853.5097	274.64724
853.8279	257.67835
854.1461	282.25398
854.4642	279.32831
854.7823	299.808
855.1003	281.66884
855.4183	287.52018
855.7362	250.65675
856.0541	245.97568
856.3719	274.64724
856.6897	269.96617
857.0074	259.43376
857.325	239.5392
857.6427	250.07161
857.9602	252.99728
858.2777	275.81751
858.5952	278.15804
858.9126	257.67835
859.2299	262.94456
859.5472	240.70947
859.8645	252.99728
860.1816	258.84862
860.4988	268.21076
860.8159	282.83911
861.1329	224.32572
861.4499	286.34992
861.7668	278.74318
862.0837	255.33782
862.4005	278.15804
862.7173	291.61612
863.034	236.0284
863.3507	271.13643
863.6673	252.41215
863.9839	261.18916
864.3004	254.16755
864.6168	269.38103
864.9332	260.01889
865.2496	275.23237
865.5659	286.34992
865.8821	298.63773
866.1983	303.3188
866.5145	267.62563
866.8306	254.75268
867.1466	248.31621
867.4626	244.80541
867.7785	267.0405
868.0944	263.52969
868.4102	264.69996
868.726	265.87023
869.0417	276.40264
869.3574	267.62563
869.673	298.05259
869.9886	289.86072
870.3041	261.77429
870.6195	282.25398
870.935	245.97568
871.2503	262.35943
871.5656	275.23237
871.8809	269.96617
872.1961	277.57291
872.5112	270.5513
872.8263	260.60402
873.1413	244.22027
873.4563	285.17965
873.7713	303.3188
874.0861	277.57291
874.401	260.01889
874.7157	269.96617
875.0305	243.63514
875.3451	265.28509
875.6597	282.83911
875.9743	280.49858
876.2888	281.66884
876.6033	279.32831
876.9177	250.07161
877.232	267.62563
877.5463	254.75268
877.8606	279.32831
878.1748	248.31621
878.4889	319.11742
878.803	243.63514
879.1171	264.11483
879.431	248.31621
879.745	272.89184
880.0589	263.52969
880.3727	236.0284
880.6865	292.78639
881.0002	254.75268
881.3138	278.74318
881.6275	284.00938
881.941	281.66884
882.2545	248.31621
882.568	275.23237
882.8814	273.47697
883.1947	244.80541
883.508	243.05001
883.8213	257.09322
884.1345	282.83911
884.4476	231.93246
884.7607	253.58242
885.0737	286.93505
885.3867	249.48648
885.6996	268.21076
886.0125	259.43376
886.3253	297.46746
886.6381	271.72157
886.9508	264.69996
887.2635	292.20126
887.5761	274.64724
887.8886	315.02148
888.2012	283.42425
888.5136	284.59451
888.826	225.49599
889.1383	248.31621
889.4506	248.31621
889.7629	271.72157
890.0751	306.8296
890.3872	274.64724
890.6993	292.20126
891.0113	265.28509
891.3233	254.16755
891.6352	257.09322
891.9471	262.35943
892.2589	275.81751
892.5706	275.23237
892.8823	269.38103
893.194	262.35943
893.5056	226.66626
893.8171	268.7959
894.1286	266.45536
894.4401	241.87974
894.7515	237.7838
895.0628	256.50809
895.3741	276.40264
895.6853	271.72157
895.9965	268.7959
896.3076	253.58242
896.6187	262.94456
896.9297	262.94456
897.2407	265.87023
897.5516	263.52969
897.8624	266.45536
898.1732	238.95407
898.484	264.11483
898.7947	254.75268
899.1053	276.98777
899.4159	247.73108
899.7264	304.48907
900.0369	260.01889
900.3474	288.10532
900.6577	261.77429
900.9681	275.81751
901.2783	258.84862
901.5886	241.2946
901.8987	263.52969
902.2088	267.62563
902.5189	265.87023
902.8289	261.77429
903.1388	278.15804
903.4487	248.31621
903.7586	254.16755
904.0684	266.45536
904.3781	279.32831
904.6878	282.83911
904.9974	268.7959
905.307	254.75268
905.6165	280.49858
905.926	266.45536
906.2354	276.98777
906.5448	270.5513
906.8541	255.33782
907.1633	290.44585
907.4725	278.74318
907.7817	282.25398
908.0908	257.67835
908.3998	290.44585
908.7088	257.09322
909.0178	264.11483
909.3266	260.01889
909.6355	260.60402
909.9442	260.01889
910.253	242.46487
910.5616	279.91344
910.8702	286.34992
911.1788	263.52969
911.4873	281.66884
911.7958	258.26349
912.1042	261.18916
912.4125	270.5513
912.7208	276.98777
913.029	261.77429
913.3372	265.28509
913.6454	287.52018
913.9534	268.21076
914.2615	255.92295
914.5694	242.46487
914.8774	276.40264
915.1852	255.92295
915.493	301.5634
915.8008	251.82701
916.1085	294.54179
916.4161	248.31621
916.7237	279.91344
917.0313	257.09322
917.3388	238.36893
917.6462	247.14594
917.9536	251.24188
918.2609	260.60402
918.5682	255.92295
918.8754	287.52018
919.1826	252.99728
919.4897	250.07161
919.7967	274.0621
920.1037	299.22286
920.4107	278.15804
920.7176	271.72157
921.0244	253.58242
921.3312	271.72157
921.6379	291.03099
921.9446	274.64724
922.2513	276.40264
922.5578	264.11483
922.8644	254.16755
923.1708	282.83911
923.4772	277.57291
923.7836	275.81751
924.0899	291.03099
924.3961	271.72157
924.7023	272.89184
925.0085	258.84862
925.3146	270.5513
925.6206	267.62563
925.9266	263.52969
926.2325	238.36893
926.5384	264.11483
926.8442	265.87023
927.15	279.91344
927.4557	242.46487
927.7613	280.49858
928.067	252.99728
928.3725	270.5513
928.678	251.24188
928.9834	293.95666
929.2888	258.84862
929.5942	284.00938
929.8994	264.11483
930.2047	254.75268
930.5098	240.70947
930.815	258.26349
931.12	233.68786
931.425	251.24188
931.73	266.45536
932.0349	232.51759
932.3397	267.62563
932.6445	282.25398
932.9493	252.41215
933.254	285.17965
933.5586	270.5513
933.8632	269.96617
934.1677	271.72157
934.4722	288.10532
934.7766	279.32831
935.0809	285.17965
935.3852	265.87023
935.6895	281.66884
935.9937	316.19175
936.2978	276.98777
936.6019	267.62563
936.906	244.22027
937.2099	239.5392
937.5139	274.0621
937.8177	259.43376
938.1216	268.21076
938.4253	279.91344
938.729	262.94456
939.0327	293.95666
939.3363	253.58242
939.6398	274.0621
939.9433	267.62563
940.2468	274.64724
940.5501	252.99728
940.8535	269.38103
941.1568	290.44585
941.46	263.52969
941.7631	278.15804
942.0663	266.45536
942.3693	286.93505
942.6723	267.0405
942.9753	261.18916
943.2782	280.49858
943.581	263.52969
943.8838	285.17965
944.1865	278.15804
944.4892	271.72157
944.7918	229.59193
945.0944	262.94456
945.3969	268.7959
945.6994	268.7959
946.0018	273.47697
946.3041	290.44585
946.6064	255.92295
946.9087	270.5513
947.2109	270.5513
947.513	243.63514
947.8151	267.62563
948.1171	240.12434
948.4191	244.22027
948.721	268.21076
949.0229	268.21076
949.3247	268.21076
949.6264	266.45536
949.9281	234.273
950.2298	259.43376
950.5314	261.18916
950.8329	292.20126
951.1344	278.74318
951.4358	236.61353
951.7372	274.0621
952.0385	272.89184
952.3397	267.62563
952.641	280.49858
952.9421	267.62563
953.2432	260.60402
953.5442	264.69996
953.8452	279.32831
954.1462	280.49858
954.4471	268.7959
954.7479	270.5513
955.0486	282.83911
955.3494	268.7959
955.65	268.7959
955.9506	243.63514
956.2512	250.65675
956.5517	238.95407
956.8521	281.08371
957.1525	271.13643
957.4528	243.63514
957.7531	270.5513
958.0534	258.84862
958.3535	279.91344
958.6536	262.94456
958.9537	262.94456
959.2537	291.03099
959.5537	253.58242
959.8535	271.13643
960.1534	261.77429
960.4532	245.39054
960.7529	263.52969
961.0526	264.69996
961.3522	249.48648
961.6518	269.38103
961.9513	251.82701
962.2507	240.70947
962.5501	274.0621
962.8495	237.7838
963.1488	278.15804
963.448	272.89184
963.7472	223.74059
964.0463	267.0405
964.3454	264.11483
964.6444	285.17965
964.9434	261.18916
965.2423	243.05001
965.5412	269.38103
965.84	260.60402
966.1387	249.48648
966.4374	277.57291
966.736	264.69996
967.0346	277.57291
967.3331	281.66884
967.6316	254.75268
967.93	270.5513
968.2284	274.0621
968.5267	275.81751
968.8249	248.90134
969.1231	268.7959
969.4213	278.15804
969.7194	256.50809
970.0174	234.85813
970.3154	275.23237
970.6133	265.28509
970.9111	271.13643
971.2089	287.52018
971.5067	260.60402
971.8044	272.3067
972.102	259.43376
972.3996	268.7959
972.6972	289.27559
972.9947	269.96617
973.2921	247.73108
973.5894	267.0405
973.8868	272.3067
974.184	291.03099
974.4812	212.62304
974.7784	261.18916
975.0755	268.21076
975.3725	245.97568
975.6695	254.16755
975.9664	244.22027
976.2633	258.84862
976.5601	250.07161
976.8569	264.69996
977.1536	252.41215
977.4502	280.49858
977.7468	281.66884
978.0434	260.01889
978.3399	281.08371
978.6363	264.11483
978.9327	271.72157
979.229	278.15804
979.5253	238.36893
979.8215	281.08371
980.1176	260.60402
980.4137	237.19867
980.7098	278.15804
981.0058	240.70947
981.3017	267.62563
981.5976	254.16755
981.8934	234.273
982.1892	252.41215
982.4849	281.66884
982.7805	257.09322
983.0761	271.13643
983.3717	276.40264
983.6672	310.92554
983.9626	292.20126
984.258	288.69045
984.5533	281.08371
984.8486	252.99728
985.1438	295.71206
985.439	257.67835
985.7341	244.22027
986.0291	259.43376
986.3241	269.96617
986.619	271.13643
986.9139	278.74318
987.2087	263.52969
987.5035	274.64724
987.7982	272.89184
988.0929	245.97568
988.3875	271.13643
988.6821	237.7838
988.9765	285.17965
989.271	294.54179
989.5654	285.76478
989.8597	269.38103
990.154	265.87023
990.4482	269.38103
990.7423	250.07161
991.0365	272.3067
991.3305	252.41215
991.6245	279.91344
991.9184	261.18916
992.2123	253.58242
992.5061	265.28509
992.7999	252.99728
993.0936	275.23237
993.3873	260.01889
993.6809	234.273
993.9745	271.13643
994.2679	279.91344
994.5614	271.72157
994.8548	274.64724
995.1481	265.87023
995.4414	277.57291
995.7346	275.81751
996.0277	240.12434
996.3208	241.2946
996.6139	265.28509
996.9069	280.49858
997.1998	274.64724
997.4927	278.74318
997.7855	286.34992
998.0783	289.27559
998.371	283.42425
998.6637	245.97568
998.9563	292.20126
999.2488	252.41215
999.5413	303.3188
999.8338	281.08371
1000.1261	289.86072
1000.4185	272.3067
1000.7107	275.23237
1001.0029	276.98777
1001.2951	257.09322
1001.5872	259.43376
1001.8792	261.77429
1002.1712	268.7959
1002.4632	254.75268
1002.755	245.97568
1003.0469	257.67835
1003.3386	286.34992
1003.6303	272.89184
1003.922	251.82701
1004.2136	230.76219
1004.5051	269.38103
1004.7966	254.16755
1005.0881	288.69045
1005.3794	307.41474
1005.6708	243.05001
1005.962	229.59193
1006.2532	241.87974
1006.5444	280.49858
1006.8355	309.75527
1007.1265	269.96617
1007.4175	270.5513
1007.7084	257.67835
1007.9993	272.89184
1008.2901	265.28509
1008.5809	272.89184
1008.8716	282.25398
1009.1622	270.5513
1009.4528	242.46487
1009.7434	263.52969
1010.0338	245.97568
1010.3243	278.74318
1010.6146	250.07161
1010.9049	244.22027
1011.1952	261.77429
1011.4854	268.21076
1011.7755	291.61612
1012.0656	243.63514
1012.3557	279.32831
1012.6456	244.80541
1012.9355	309.17014
1013.2254	275.23237
1013.5152	260.60402
1013.805	251.82701
1014.0947	263.52969
1014.3843	265.87023
1014.6739	254.16755
1014.9634	306.8296
1015.2529	250.65675
1015.5423	255.92295
1015.8317	272.3067
1016.121	260.60402
1016.4102	267.62563
1016.6994	267.0405
1016.9885	271.13643
1017.2776	274.64724
1017.5666	278.15804
1017.8556	252.41215
1018.1445	283.42425
1018.4333	266.45536
1018.7221	252.99728
1019.0109	278.15804
1019.2996	275.23237
1019.5882	255.33782
1019.8768	262.94456
1020.1653	259.43376
1020.4537	263.52969
1020.7421	258.26349
1021.0305	219.05951
1021.3188	288.69045
1021.607	247.73108
1021.8952	258.26349
1022.1833	270.5513
1022.4714	256.50809
1022.7594	297.46746
1023.0473	259.43376
1023.3352	251.82701
1023.6231	261.77429
1023.9108	255.92295
1024.1986	278.15804
1024.4862	269.38103
1024.7738	266.45536
1025.0614	261.18916
1025.3489	253.58242
1025.6363	244.22027
1025.9237	267.0405
1026.2111	321.45795
1026.4983	254.16755
1026.7855	272.3067
1027.0727	282.83911
1027.3598	264.69996
1027.6469	288.69045
1027.9339	269.38103
1028.2208	288.69045
1028.5077	247.73108
1028.7945	289.86072
1029.0813	264.69996
1029.368	259.43376
1029.6546	264.69996
1029.9412	277.57291
1030.2278	277.57291
1030.5142	260.01889
1030.8007	270.5513
1031.087	292.78639
1031.3733	294.54179
1031.6596	268.21076
1031.9458	289.86072
1032.232	293.37152
1032.518	261.77429
1032.8041	261.77429
1033.09	261.77429
